date,race_id,source,venue,race_no,stars,umaban,mark,horse,chaku,ninki,odds,fuku,field_size,scratched
2026-07-11,202610020511,Logic,小倉,11,,4,L,メイショウキルギス,5,5,14.6,0,11,
2026-07-11,202610020512,Logic,小倉,12,,2,L,ダイアナクイーン,2,6,12.3,440,16,
2026-07-11,202610020512,Logic,小倉,12,,6,L,ムーンリットアイル,4,1,2.4,0,16,
2026-07-11,202610020512,Logic,小倉,12,,11,L,ダノンプリマ,1,4,9.4,350,16,
2026-07-12,202602011001,Logic,函館,1,,10,L,スプリングドリーム,12,5,10.9,0,12,
2026-07-12,202602011001,Logic,函館,1,,11,L,ホウオウワイズ,11,6,13.6,0,12,
2026-07-12,202602011002,Logic,函館,2,,7,L,ベネディクション,1,2,3.9,200,13,
2026-07-12,202602011002,Logic,函館,2,,8,L,アルケミラモリス,6,4,7.0,0,13,
2026-07-12,202602011003,Logic,函館,3,,10,L,ホウオウロレンシア,12,2,6.4,0,14,
2026-07-12,202602011003,Logic,函館,3,,14,L,スリーケイ,6,8,27.3,0,14,
2026-07-12,202602011004,Logic,函館,4,,12,L,デイズインザサン,8,12,93.2,0,16,
2026-07-12,202602011004,Logic,函館,4,,13,L,ヴィラジョヴィス,14,1,2.4,0,16,
2026-07-12,202602011004,Logic,函館,4,,15,L,ハルノアメ,9,3,6.2,0,16,
2026-07-12,202602011006,Logic,函館,6,,2,L,サトノフレイ,2,2,3.5,200,16,
2026-07-12,202602011007,Logic,函館,7,,9,L,ヒミノエトワール,1,1,2.9,160,9,
2026-07-12,202602011008,Logic,函館,8,,2,L,シャローファースト,1,1,2.8,170,11,
2026-07-12,202602011009,Logic,函館,9,,2,L,ジャズ,3,5,10.5,380,14,
2026-07-12,202602011009,Logic,函館,9,,4,L,ウィルサヴァイブ,12,7,11.9,0,14,
2026-07-12,202602011010,Logic,函館,10,,9,L,マメタンク,5,1,2.8,0,12,
2026-07-12,202602011010,Logic,函館,10,,11,L,ルイステソーロ,7,5,8.3,0,12,
2026-07-12,202602011011,Logic,函館,11,,2,L,パレハ,8,2,5.7,0,14,
2026-07-12,202602011011,Logic,函館,11,,4,L,シルトホルン,3,1,4.6,170,14,
2026-07-12,202602011012,Logic,函館,12,,7,L,ハッピーラッキー,6,1,1.8,0,8,
2026-07-12,202603020602,Logic,福島,2,,3,L,ゴットタレント,4,5,18.1,0,15,
2026-07-12,202603020602,Logic,福島,2,,14,L,サングラント,5,2,5.2,0,15,
2026-07-12,202603020603,Logic,福島,3,,2,L,エコロゼット,6,5,15.8,0,16,
2026-07-12,202603020603,Logic,福島,3,,6,L,ミナヅキ,3,2,6.1,150,16,
2026-07-12,202603020606,Logic,福島,6,,6,L,ミスタートントン,2,2,4.6,190,16,
2026-07-12,202603020606,Logic,福島,6,,11,L,ツクバヴァンガード,6,1,2.4,0,16,
2026-07-12,202603020607,Logic,福島,7,,10,L,ノーブルクロンヌ,3,3,5.4,230,16,
2026-07-12,202603020607,Logic,福島,7,,13,L,スイートハイデン,5,10,39.4,0,16,
2026-07-12,202603020607,Logic,福島,7,,14,L,ベルオーシャン,10,6,19.5,0,16,
2026-07-12,202603020608,Logic,福島,8,,1,L,プリティーミズホ,12,5,16.5,0,12,
2026-07-12,202603020608,Logic,福島,8,,3,L,ラブリーガール,8,4,9.2,0,12,
2026-07-12,202603020608,Logic,福島,8,,8,L,ミスターマーボー,4,3,4.9,0,12,
2026-07-12,202603020609,Logic,福島,9,,12,L,ルージュリリック,9,1,3.2,0,14,
2026-07-12,202603020610,Logic,福島,10,,9,L,チギリ,10,4,7.0,0,11,
2026-07-12,202603020610,Logic,福島,10,,10,L,スマートケープ,8,5,7.6,0,11,
2026-07-12,202603020610,Logic,福島,10,,11,L,ドバイブルース,1,2,4.3,140,11,
2026-07-12,202603020612,Logic,福島,12,,1,L,ピコテンダー,2,2,4.0,180,15,
2026-07-12,202603020612,Logic,福島,12,,7,L,ラーナローザ,11,6,16.8,0,15,
2026-07-12,202603020612,Logic,福島,12,,8,L,サンマルノヴェル,4,1,3.0,0,15,
2026-07-12,202610020601,Logic,小倉,1,,11,L,ハクサンテドリガワ,3,5,12.6,330,17,
2026-07-12,202610020601,Logic,小倉,1,,13,L,フルフィルメント,11,8,16.9,0,17,
2026-07-12,202610020602,Logic,小倉,2,,3,L,タガノプディング,4,1,2.1,0,14,
2026-07-12,202610020602,Logic,小倉,2,,6,L,クロカミジョウ,2,4,7.5,240,14,
2026-07-12,202610020602,Logic,小倉,2,,10,L,ナブッコ,3,7,27.9,530,14,
2026-07-12,202610020603,Logic,小倉,3,,2,L,ラルヴァンダード,1,2,3.0,140,15,
2026-07-12,202610020603,Logic,小倉,3,,4,L,スーパービジー,7,8,37.1,0,15,
2026-07-12,202610020604,Logic,小倉,4,,8,L,ラミエルノムスコ,4,3,4.3,0,13,
2026-07-12,202610020604,Logic,小倉,4,,9,L,フェブリノ,8,6,12.8,0,13,
2026-07-12,202610020604,Logic,小倉,4,,11,L,タイムレスフレアー,7,4,4.3,0,13,
2026-07-12,202610020607,Logic,小倉,7,,7,L,キリオス,5,5,9.1,0,14,
2026-07-12,202610020607,Logic,小倉,7,,10,L,ジュンプリメーロ,8,8,22.4,0,14,
2026-07-12,202610020608,Logic,小倉,8,,8,L,タマモヒロイン,9,9,184.6,0,9,
2026-07-12,202610020608,Logic,小倉,8,,9,L,ミッキーマーメイド,5,3,3.4,0,9,
2026-07-12,202610020609,Logic,小倉,9,,8,L,ショウナンバンライ,1,1,1.5,110,10,
2026-07-12,202610020610,Logic,小倉,10,,8,L,コリカンチャ,4,6,14.1,0,11,
2026-07-12,202610020610,Logic,小倉,10,,10,L,ジャスティンガルフ,1,3,6.1,200,11,
2026-07-18,202602011101,Logic,函館,1,,5,L,レインボースター,7,5,54.7,0,8,
2026-07-18,202602011101,Logic,函館,1,,6,L,イッペイ,2,2,3.2,100,8,
2026-07-18,202602011102,Logic,函館,2,,2,L,メモリーデイズ,1,4,8.5,240,12,
2026-07-18,202602011102,Logic,函館,2,,5,L,チュラヴェール,6,3,6.1,0,12,
2026-07-18,202602011103,Logic,函館,3,,4,L,ウインガネーシャ,2,2,4.4,140,12,
2026-07-18,202602011103,Logic,函館,3,,8,L,リバーソニック,1,3,4.7,150,12,
2026-07-18,202602011104,Logic,函館,4,,6,L,ガルフコースト,5,8,19.1,0,16,
2026-07-18,202602011104,Logic,函館,4,,14,L,スノーガーネット,12,4,11.0,0,16,
2026-07-18,202602011105,Logic,函館,5,,2,L,バンダムソレール,2,10,24.4,580,14,
2026-07-18,202602011105,Logic,函館,5,,8,L,ホウオウライセンス,1,11,24.5,830,14,
2026-07-18,202602011106,Logic,函館,6,,2,L,トリニタリオ,2,1,2.0,110,12,
2026-07-18,202602011107,Logic,函館,7,,3,L,イサギ,9,10,38.6,0,14,
2026-07-18,202602011107,Logic,函館,7,,5,L,ウィズマスタング,12,6,9.6,0,14,
2026-07-18,202602011107,Logic,函館,7,,8,L,パラダイスフェイス,1,1,3.1,140,14,
2026-07-18,202602011108,Logic,函館,8,,5,L,アーレムアレス,4,1,1.4,0,12,
2026-07-18,202602011109,Logic,函館,9,,5,L,ドッグウッド,1,1,2.2,120,13,
2026-07-18,202602011109,Logic,函館,9,,6,L,ビービーバザーク,11,11,66.3,0,13,
2026-07-18,202602011109,Logic,函館,9,,10,L,ディーリライズ,5,3,8.7,0,13,
2026-07-18,202602011110,Logic,函館,10,,4,L,マナボニート,2,1,1.6,110,10,
2026-07-18,202602011112,Logic,函館,12,,7,L,ルージュベルベット,2,7,10.9,300,12,
2026-07-18,202602011112,Logic,函館,12,,9,L,エコロハート,5,9,18.4,0,12,
2026-07-18,202603020701,Logic,福島,1,,4,L,サリードゥ,6,1,1.5,0,13,
2026-07-18,202603020702,Logic,福島,2,,4,L,カペラテソーロ,5,5,13.9,0,9,
2026-07-18,202603020702,Logic,福島,2,,9,L,スクリプトール,4,3,7.9,0,9,
2026-07-18,202603020703,Logic,福島,3,,9,L,ハングローズ,3,1,3.1,120,16,
2026-07-18,202603020703,Logic,福島,3,,13,L,ゲンテン,1,3,3.7,140,16,
2026-07-18,202603020703,Logic,福島,3,,15,L,セントリアン,5,6,18.0,0,16,
2026-07-18,202603020704,Logic,福島,4,,12,L,リーデレクオーレ,1,1,3.9,170,16,
2026-07-18,202603020704,Logic,福島,4,,13,L,スラッシュコード,8,10,45.4,0,16,
2026-07-18,202603020706,Logic,福島,6,,12,L,アデルフィー,10,2,3.3,0,15,
2026-07-18,202603020707,Logic,福島,7,,9,L,ラッキースウィッチ,9,9,30.5,0,16,
2026-07-18,202603020707,Logic,福島,7,,12,L,ベルトラッキ,7,3,4.2,0,16,
2026-07-18,202603020708,Logic,福島,8,,5,L,ロンドンアームズ,7,2,5.3,0,16,
2026-07-18,202603020708,Logic,福島,8,,10,L,ダノンゴーイチ,4,5,9.1,0,16,
2026-07-18,202603020709,Logic,福島,9,,7,L,オメガストリーム,6,5,19.3,0,12,
2026-07-18,202603020709,Logic,福島,9,,9,L,ビリングス,8,8,32.0,0,12,
2026-07-18,202603020710,Logic,福島,10,,14,L,オーケーマヒナ,2,7,17.1,450,15,
2026-07-18,202603020710,Logic,福島,10,,15,L,モリノアミーゴ,1,8,18.3,540,15,
2026-07-18,202603020711,Logic,福島,11,,9,L,コンドゥイア,5,11,24.4,0,16,
2026-07-18,202603020711,Logic,福島,11,,12,L,ヴォンフレ,6,8,17.1,0,16,
2026-07-18,202603020711,Logic,福島,11,,13,L,ミラビリスマジック,1,2,4.8,230,16,
2026-07-18,202603020712,Logic,福島,12,,3,L,ディヴァインスカイ,7,6,15.4,0,16,
2026-07-18,202603020712,Logic,福島,12,,5,L,ノアスペシャル,6,8,29.1,0,16,
2026-07-18,202603020712,Logic,福島,12,,8,L,アンプイットアップ,3,4,6.9,250,16,
2026-07-18,202610020702,Logic,小倉,2,,10,L,ニシノフランケン,1,2,4.6,150,11,
2026-07-18,202610020702,Logic,小倉,2,,11,L,ドナズエクリプス,9,7,29.7,0,11,
2026-07-18,202610020703,Logic,小倉,3,,5,L,モズオサキニ,2,5,12.8,280,14,
2026-07-18,202610020706,Logic,小倉,6,,8,L,ゼンノゾンターク,4,10,40.3,0,12,
2026-07-18,202610020706,Logic,小倉,6,,11,L,ジューンマーチ,10,4,13.7,0,12,
2026-07-18,202610020706,Logic,小倉,6,,12,L,キングズテイル,2,3,3.6,150,12,
2026-07-18,202610020707,Logic,小倉,7,,11,L,エイシンミスリル,10,6,9.2,0,14,
2026-07-18,202610020707,Logic,小倉,7,,12,L,ネッカーズルム,3,2,4.7,150,14,
2026-07-18,202610020708,Logic,小倉,8,,8,L,スリーラーケン,7,9,37.4,0,10,
2026-07-18,202610020708,Logic,小倉,8,,10,L,パラディオン,6,5,12.9,0,10,
2026-07-18,202610020709,Logic,小倉,9,,17,L,スイトーヨ,13,3,7.5,0,18,
2026-07-18,202610020709,Logic,小倉,9,,18,L,ニシノキヅイタラ,16,10,98.0,0,18,
2026-07-18,202610020710,Logic,小倉,10,,8,L,ホウショウマリス,9,4,5.5,0,12,
2026-07-18,202610020710,Logic,小倉,10,,12,L,タガノヘラクレス,6,2,4.5,0,12,
2026-07-18,202610020712,Logic,小倉,12,,5,L,バートラガッツ,1,1,1.6,110,14,
2026-07-18,202610020712,Logic,小倉,12,,6,L,ジューンセクレタ,5,2,6.8,0,14,
2026-07-19,202602011201,Logic,函館,1,,3,L,リアルジャパン,3,6,20.8,270,8,
2026-07-19,202602011201,Logic,函館,1,,5,L,タイフーンナイン,2,2,4.9,170,8,
2026-07-19,202602011202,Logic,函館,2,,4,L,ジャーナーリア,2,1,2.1,130,10,
2026-07-19,202602011203,Logic,函館,3,,2,L,デルマバンダイサン,5,6,8.9,0,14,
2026-07-19,202602011203,Logic,函館,3,,3,L,ルージュリヴィエラ,2,4,5.7,190,14,
2026-07-19,202602011204,Logic,函館,4,,6,L,ワダツミ,8,6,13.9,0,13,
2026-07-19,202602011204,Logic,函館,4,,11,L,マコトアディントン,3,4,7.3,260,13,
2026-07-19,202602011204,Logic,函館,4,,12,L,フローレンスフーガ,11,3,7.3,0,13,
2026-07-19,202602011206,Logic,函館,6,,3,L,ライトオブジアース,8,3,7.1,0,16,
2026-07-19,202602011206,Logic,函館,6,,6,L,マリノリュミエール,9,4,10.2,0,16,
2026-07-19,202602011207,Logic,函館,7,,6,L,ビーチイン,2,3,4.5,140,14,
2026-07-19,202602011207,Logic,函館,7,,7,L,ジーティーアリア,7,4,5.4,0,14,
2026-07-19,202602011207,Logic,函館,7,,11,L,ストラニエーロ,11,9,44.3,0,14,
2026-07-19,202602011208,Logic,函館,8,,3,L,イングラム,5,1,2.4,0,10,
2026-07-19,202602011209,Logic,函館,9,,4,L,アストリル,2,2,5.1,140,13,
2026-07-19,202602011209,Logic,函館,9,,6,L,ロートホルン,3,4,11.7,240,13,
2026-07-19,202602011210,Logic,函館,10,,5,L,キングベルベット,13,5,15.8,0,14,
2026-07-19,202602011210,Logic,函館,10,,9,L,シーズザスローン,1,2,4.1,150,14,
2026-07-19,202602011210,Logic,函館,10,,11,L,メイショウタイピン,7,7,29.0,0,14,
2026-07-19,202602011212,Logic,函館,12,,1,L,ザカリナン,2,5,10.7,260,14,
2026-07-19,202602011212,Logic,函館,12,,2,L,コモンスナイプ,5,4,7.4,0,14,
2026-07-19,202603020801,Logic,福島,1,,1,L,ムーンベリル,1,1,1.1,110,10,
2026-07-19,202603020802,Logic,福島,2,,15,L,クリスタルドレス,2,4,6.0,180,16,
2026-07-19,202603020802,Logic,福島,2,,16,L,クレアノア,1,1,3.4,170,16,
2026-07-19,202603020803,Logic,福島,3,,6,L,グランマエストロ,8,3,5.5,0,16,
2026-07-19,202603020803,Logic,福島,3,,8,L,ペプチドドリーム,1,1,1.9,130,16,
2026-07-19,202603020804,Logic,福島,4,,2,L,アーティラリー,1,6,9.7,250,15,
2026-07-19,202603020804,Logic,福島,4,,3,L,フェスティヴハート,9,1,3.2,0,15,
2026-07-19,202603020807,Logic,福島,7,,5,L,キタノドンカルロ,4,3,5.2,0,14,
2026-07-19,202603020807,Logic,福島,7,,7,L,ユイノサダハル,2,6,15.8,310,14,
2026-07-19,202603020808,Logic,福島,8,,7,L,リスレジャンデール,5,5,8.7,0,16,
2026-07-19,202603020808,Logic,福島,8,,8,L,アメテュストス,11,1,3.3,0,16,
2026-07-19,202603020809,Logic,福島,9,,1,L,ガラベイヤ,3,3,5.1,190,16,
2026-07-19,202603020809,Logic,福島,9,,2,L,ダンケルド,4,11,38.1,0,16,
2026-07-19,202603020809,Logic,福島,9,,3,L,ヴァンヴィーヴ,6,1,3.9,0,16,
2026-07-19,202603020810,Logic,福島,10,,1,L,ジェットブレード,10,7,23.7,0,12,
2026-07-19,202603020810,Logic,福島,10,,4,L,アロンズロッド,2,1,2.8,120,12,
2026-07-19,202603020811,Logic,福島,11,,1,L,メイショウホウレン,4,6,9.0,0,16,
2026-07-19,202603020811,Logic,福島,11,,5,L,エコロアゼル,9,1,4.8,0,16,
2026-07-19,202610020802,Logic,小倉,2,,2,L,ハクサンテドリガワ,1,3,6.0,240,18,
2026-07-19,202610020802,Logic,小倉,2,,3,L,グレンセロース,2,4,10.3,330,18,
2026-07-19,202610020803,Logic,小倉,3,,12,L,テクノピーチ,1,5,10.5,310,16,
2026-07-19,202610020803,Logic,小倉,3,,14,L,エレーデサンライズ,2,3,6.9,180,16,
2026-07-19,202610020804,Logic,小倉,4,,11,L,アラムシャピラス,3,1,1.8,110,13,
2026-07-19,202610020806,Logic,小倉,6,,4,L,フレアオブセンス,9,1,2.7,0,14,
2026-07-19,202610020806,Logic,小倉,6,,6,L,リリーサンダー,2,3,7.3,230,14,
2026-07-19,202610020807,Logic,小倉,7,,5,L,アーリントンロウ,6,5,7.6,0,17,
2026-07-19,202610020807,Logic,小倉,7,,10,L,ダイアナクイーン,2,3,6.2,200,17,
2026-07-19,202610020807,Logic,小倉,7,,17,L,イリスアスール,14,12,48.6,0,17,
2026-07-19,202610020808,Logic,小倉,8,,4,L,アメリカンビヨンド,5,6,12.0,0,14,
2026-07-19,202610020808,Logic,小倉,8,,6,L,サンライズジュピタ,8,7,16.6,0,14,
2026-07-19,202610020808,Logic,小倉,8,,7,L,ペルセポネ,3,4,6.2,330,14,
2026-07-19,202610020809,Logic,小倉,9,,3,L,タンテドヴィーヴル,2,1,1.6,110,8,
2026-07-19,202610020810,Logic,小倉,10,,6,L,カミノレアル,11,6,11.5,0,16,
2026-07-19,202610020810,Logic,小倉,10,,13,L,レヴァンテシチー,5,1,5.0,0,16,
2026-07-19,202610020810,Logic,小倉,10,,16,L,アレナパラシオ,8,3,5.8,0,16,
2026-07-25,202601010101,Logic,札幌,1,,2,L,テイクマイハート,8,7,19.4,0,8,
2026-07-25,202601010101,Logic,札幌,1,,3,L,カッサンドラ,3,1,2.3,110,8,
2026-07-25,202601010102,Logic,札幌,2,,2,L,ヴィヴィアンリーチ,6,3,3.7,0,8,
2026-07-25,202601010102,Logic,札幌,2,,4,L,コックニー,4,1,3.3,0,8,
2026-07-25,202601010103,Logic,札幌,3,,8,L,ブルーフレア,2,3,4.8,130,10,
2026-07-25,202601010103,Logic,札幌,3,,9,L,ワンダーゾルダート,9,5,13.0,0,10,
2026-07-25,202601010104,Logic,札幌,4,,4,L,エアヴァイブス,3,3,4.5,140,14,
2026-07-25,202601010104,Logic,札幌,4,,6,L,ペカリーナ,2,2,4.3,160,14,
2026-07-25,202601010106,Logic,札幌,6,,1,L,インフィオラータ,5,1,3.4,0,14,
2026-07-25,202601010106,Logic,札幌,6,,6,L,ヘクセンハウス,8,3,6.7,0,14,
2026-07-25,202601010107,Logic,札幌,7,,1,L,ペイシャアーサー,9,15,87.2,0,15,
2026-07-25,202601010107,Logic,札幌,7,,6,L,セガンティーニ,12,4,8.6,0,15,
2026-07-25,202601010108,Logic,札幌,8,,8,L,タイキルッジェーロ,9,5,19.2,0,12,
2026-07-25,202601010108,Logic,札幌,8,,9,L,ハイライトニング,8,9,51.9,0,12,
2026-07-25,202601010108,Logic,札幌,8,,12,L,ピエナオルカ,5,2,2.5,0,12,
2026-07-25,202601010109,Logic,札幌,9,,3,L,ルーチェフィオーレ,9,2,3.0,0,10,
2026-07-25,202601010109,Logic,札幌,9,,5,L,シニャンガ,5,1,2.9,0,10,
2026-07-25,202601010110,Logic,札幌,10,,5,L,ボンドロア,1,5,10.5,330,11,
2026-07-25,202601010110,Logic,札幌,10,,6,L,アスクデッドヒート,4,4,4.8,0,11,
2026-07-25,202601010111,Logic,札幌,11,,3,L,サウスバンク,3,2,5.0,160,12,
2026-07-25,202601010111,Logic,札幌,11,,6,L,ウィルオレオール,7,11,122.3,0,12,
2026-07-25,202604020101,Logic,新潟,1,,10,L,レゾルーティオ,1,1,2.2,110,10,
2026-07-25,202604020104,Logic,新潟,4,,3,L,プリプリプリン,1,2,3.3,140,15,
2026-07-25,202604020104,Logic,新潟,4,,4,L,スノーランス,3,4,8.2,180,15,
2026-07-25,202604020105,Logic,新潟,5,,7,L,オルグジェシダ,2,2,3.8,120,11,
2026-07-25,202604020105,Logic,新潟,5,,10,L,ヴァリスマリネリス,9,4,4.5,0,11,
2026-07-25,202604020106,Logic,新潟,6,,7,L,ガリレア,1,4,10.4,220,15,
2026-07-25,202604020106,Logic,新潟,6,,8,L,ルナルーチェット,9,3,5.7,0,15,
2026-07-25,202604020108,Logic,新潟,8,,9,L,アヴァランチ,13,5,11.5,0,13,
2026-07-25,202604020108,Logic,新潟,8,,11,L,インナーパッション,4,1,3.0,0,13,
2026-07-25,202604020108,Logic,新潟,8,,13,L,ブレスドナイル,6,9,22.0,0,13,
2026-07-25,202604020110,Logic,新潟,10,,1,L,シェリーシュシュ,7,5,8.0,0,15,
2026-07-25,202604020110,Logic,新潟,10,,9,L,ゴールドビリーヴ,1,2,4.5,150,15,
2026-07-25,202604020111,Logic,新潟,11,,16,L,シルバーアックス,4,1,2.4,0,18,
2026-07-25,202604020111,Logic,新潟,11,,18,L,ジョイアミーア,10,2,2.7,0,18,
2026-07-25,202604020112,Logic,新潟,12,,1,L,ミスバレンシア,17,9,20.8,0,17,
2026-07-25,202604020112,Logic,新潟,12,,2,L,リラ,16,1,3.6,0,17,
2026-07-25,202604020112,Logic,新潟,12,,4,L,ルージュダリア,5,3,5.2,0,17,
2026-07-25,202607020101,Logic,中京,1,,5,L,エルダークローネ,4,1,1.9,0,9,
2026-07-25,202607020103,Logic,中京,3,,10,L,プレスバーン,1,1,2.6,130,12,
2026-07-25,202607020103,Logic,中京,3,,12,L,フィンガーレイクス,3,4,8.9,200,12,
2026-07-25,202607020104,Logic,中京,4,,3,L,ヴァンドゥーヴル,10,6,16.9,0,16,
2026-07-25,202607020104,Logic,中京,4,,11,L,ボクサークラブ,5,7,18.0,0,16,
2026-07-25,202607020105,Logic,中京,5,,5,L,セコンドトゥベスト,10,3,4.5,0,16,
2026-07-25,202607020105,Logic,中京,5,,10,L,ノーブルクインダム,12,13,106.4,0,16,
2026-07-25,202607020105,Logic,中京,5,,11,L,セルヴァジオ,4,2,4.4,0,16,
2026-07-25,202607020106,Logic,中京,6,,11,L,チュウワチーフ,6,6,23.9,0,16,
2026-07-25,202607020106,Logic,中京,6,,12,L,エブリーポッシブル,1,2,4.6,220,16,
2026-07-25,202607020107,Logic,中京,7,,1,L,ミッキーゴールド,1,2,3.3,200,11,
2026-07-25,202607020108,Logic,中京,8,,2,L,サラコスティ,3,5,14.2,210,8,
2026-07-25,202607020108,Logic,中京,8,,3,L,サンダーバード,4,6,18.8,0,8,
2026-07-25,202607020109,Logic,中京,9,,13,L,ヴァカンツァ,5,9,26.0,0,16,
2026-07-25,202607020109,Logic,中京,9,,14,L,イーブンベター,6,6,10.2,0,16,
2026-07-25,202607020109,Logic,中京,9,,16,L,ステライヴ,8,3,6.2,0,16,
2026-07-25,202607020110,Logic,中京,10,,6,L,ステイクオール,4,6,11.7,0,13,
2026-07-25,202607020110,Logic,中京,10,,9,L,アスクチャンスマン,3,1,2.5,130,13,
2026-07-25,202607020111,Logic,中京,11,,3,L,ルージュスプリヤ,1,1,1.5,110,8,
2026-07-25,202607020111,Logic,中京,11,,4,L,アウクソー,6,6,30.3,0,8,
2026-07-25,202607020111,Logic,中京,11,,6,L,サヨノパララックス,8,7,31.0,0,8,
2026-07-25,202607020112,Logic,中京,12,,5,L,オレンジフィールド,11,7,17.2,0,16,
2026-07-25,202607020112,Logic,中京,12,,9,L,サーブルディアマン,12,8,30.5,0,16,
2026-07-26,202601010201,Logic,札幌,1,,3,L,サンクレセント,8,4,14.2,0,12,
2026-07-26,202601010201,Logic,札幌,1,,4,L,サウンドエフォート,4,8,25.9,0,12,
2026-07-26,202601010201,Logic,札幌,1,,5,L,ラストモーメント,7,11,104.4,0,12,
2026-07-26,202601010202,Logic,札幌,2,,6,L,プルーフリーディン,3,1,2.0,130,10,
2026-07-26,202601010203,Logic,札幌,3,,1,L,ロンドンプライド,10,6,14.8,0,16,
2026-07-26,202601010203,Logic,札幌,3,,2,L,ランスオブラヴ,7,4,7.9,0,16,
2026-07-26,202601010204,Logic,札幌,4,,5,L,メイショウタイザン,6,4,6.7,0,11,
2026-07-26,202601010204,Logic,札幌,4,,6,L,ショウナンタヅナ,5,6,9.0,0,11,
2026-07-26,202601010206,Logic,札幌,6,,7,L,スチョウプリンセス,6,8,78.2,0,12,
2026-07-26,202601010206,Logic,札幌,6,,8,L,ゴコウコイコイ,2,4,10.8,180,12,
2026-07-26,202601010206,Logic,札幌,6,,9,L,ヘイジュード,3,1,2.4,120,12,
2026-07-26,202601010207,Logic,札幌,7,,4,L,ロードヴァルカン,3,3,3.6,0,7,
2026-07-26,202601010208,Logic,札幌,8,,8,L,ダノンフィオーレ,3,5,13.5,310,12,
2026-07-26,202601010208,Logic,札幌,8,,10,L,クイーンズワーフ,8,3,9.3,0,12,
2026-07-26,202601010209,Logic,札幌,9,,5,L,マーゴットサンズ,1,1,1.6,110,8,
2026-07-26,202601010210,Logic,札幌,10,,4,L,ヴェナートル,8,9,93.1,0,10,
2026-07-26,202601010210,Logic,札幌,10,,5,L,マーゴットブロー,4,1,3.1,0,10,
2026-07-26,202601010210,Logic,札幌,10,,6,L,ショウナンカリス,9,4,5.3,0,10,
2026-07-26,202601010211,Logic,札幌,11,,2,L,ミラージュナイト,1,1,2.1,120,12,
2026-07-26,202604020201,Logic,新潟,1,,4,L,ブラックミューズ,3,2,2.5,110,11,
2026-07-26,202604020203,Logic,新潟,3,,1,L,フェルアフリーゼ,11,6,13.9,0,15,
2026-07-26,202604020203,Logic,新潟,3,,6,L,キャルキュラス,4,5,10.0,0,15,
2026-07-26,202604020203,Logic,新潟,3,,7,L,スピニンググローブ,1,3,6.2,230,15,
2026-07-26,202604020204,Logic,新潟,4,,11,L,ルシアージュ,3,5,11.2,380,18,
2026-07-26,202604020204,Logic,新潟,4,,14,L,ココナッツコースト,4,1,2.1,0,18,
2026-07-26,202604020204,Logic,新潟,4,,18,L,クールチェンジ,14,7,14.8,0,18,
2026-07-26,202604020205,Logic,新潟,5,,6,L,ムーンブランシュ,13,3,5.8,0,15,
2026-07-26,202604020205,Logic,新潟,5,,8,L,ラテラルパーム,4,5,7.1,0,15,
2026-07-26,202604020206,Logic,新潟,6,,4,L,フィーチャリング,4,8,32.9,0,11,
2026-07-26,202604020206,Logic,新潟,6,,7,L,ソウルオンファイア,1,1,2.4,150,11,
2026-07-26,202604020210,Logic,新潟,10,,4,L,パーシヴァル,11,3,5.9,0,14,
2026-07-26,202604020210,Logic,新潟,10,,5,L,ゴットタレント,8,2,4.4,0,14,
2026-07-26,202604020211,Logic,新潟,11,,12,L,ヨドノティアラ,5,2,5.1,0,15,
2026-07-26,202604020211,Logic,新潟,11,,13,L,パレスドフィーヌ,1,3,6.0,190,15,
2026-07-26,202604020212,Logic,新潟,12,,5,L,ミサダメキメル,1,9,32.1,600,15,
2026-07-26,202604020212,Logic,新潟,12,,6,L,フォーエバーラブ,5,8,27.7,0,15,
2026-07-26,202604020212,Logic,新潟,12,,7,L,ハナコトバ,11,3,6.6,0,15,
2026-07-26,202607020201,Logic,中京,1,,2,L,クールタロウ,5,3,6.6,0,9,
2026-07-26,202607020201,Logic,中京,1,,4,L,コパノキャンペーン,7,8,102.8,0,9,
2026-07-26,202607020203,Logic,中京,3,,6,L,ダノンミッドナイト,1,1,1.9,110,10,
2026-07-26,202607020203,Logic,中京,3,,7,L,ダノンオブアイデア,3,4,8.8,160,10,
2026-07-26,202607020204,Logic,中京,4,,11,L,エアアルチーナ,1,2,3.5,160,15,
2026-07-26,202607020204,Logic,中京,4,,13,L,マテンロウアワー,4,4,7.4,0,15,
2026-07-26,202607020205,Logic,中京,5,,6,L,ペプチドレオン,1,4,5.9,150,16,
2026-07-26,202607020205,Logic,中京,5,,9,L,ショウナンタマユラ,11,5,13.9,0,16,
2026-07-26,202607020206,Logic,中京,6,,5,L,ホウオウタイタン,4,4,6.7,0,10,
2026-07-26,202607020206,Logic,中京,6,,6,L,マディソンガール,7,2,4.0,0,10,
2026-07-26,202607020206,Logic,中京,6,,7,L,コンフェルマ,5,6,17.5,0,10,
2026-07-26,202607020208,Logic,中京,8,,2,L,ダンツシタン,1,1,3.2,160,12,
2026-07-26,202607020209,Logic,中京,9,,3,L,フルールジェンヌ,5,6,8.0,0,14,
2026-07-26,202607020209,Logic,中京,9,,4,L,ルージュバロン,2,5,6.8,220,14,
2026-07-26,202607020210,Logic,中京,10,,2,L,ラブインアクション,3,2,4.4,180,16,
2026-07-26,202607020211,Logic,中京,11,,9,L,ロケベンドラ,1,4,6.8,200,16,
